-39.54220074,-64.68297284
69.42482447,-76.15168961
16.69191280,-82.87823681
3.89818388,48.86601367
72.69550360,-44.81473747
25.32461302,-78.80969750
11.75828371,16.90863583
87.41461108,22.27966464
-60.43997650,-10.87301628
-78.40460439,91.71918985
63.17487538,-49.65337949
15.40479869,41.80727495
-43.91246248,64.03053731
9.80989579,75.51970021
-37.20545485,-42.91713755
97.03593114,-48.23020725
27.13977421,84.64575328
-89.63495273,15.27722130
-3.49459492,-93.43506496
-44.07426588,-20.16911332
-92.83321865,-78.92965554
34.79363636,30.45833362
-23.81878891,-40.48136878
91.46861946,-19.75888974
62.44776170,63.46951331
-31.58659137,-86.76137568
77.42927490,-7.14695306
-19.95675326,-25.29280430
-30.46336903,20.05545440
19.40754071,-43.22957877
10.44376868,52.21274140
12.81928118,53.60938378
-79.52667965,-98.62398162
2.56202700,1.41696948
-71.62465015,64.68605683
-35.17202280,99.36110176
94.96342301,-18.30910257
16.44778273,91.73824456
17.69848594,21.40480004
52.60887386,28.47909634
-40.71802486,14.53541530
84.22161520,37.79841436
5.04869122,-88.23874640
85.49144352,-63.01198470
-19.71395656,-57.57054398
-38.28010973,-70.65454343
-68.64445063,13.09248965
61.80540112,60.28999423
-88.04269085,18.70545991
88.79195594,57.82958186
-40.63551095,-54.99805309
41.65423433,98.04207623
-34.96882256,91.20524725
49.36067119,41.67828954
-71.26571027,88.40798459
76.93499034,42.08871715
69.05981597,9.24301813
-9.87085091,64.42433968
-87.19169084,74.94472486
-29.18487833,79.17170240
-35.16643294,-76.96342598
3.71917270,78.45091702
35.39088397,-94.27001072
92.81047850,52.89352106
-49.85418140,-69.95232706
73.19102040,-78.79676378
90.98597002,-18.28735693
-55.24842608,-91.65758463
86.82055246,-64.00011854
-12.53881443,48.86635734
84.36151197,-13.19955202
-76.47613494,41.95458161
-55.62969210,9.42409616
-72.20662436,0.26839633
3.85362483,97.59678160
-10.88545985,21.37470731
-90.92104639,81.62359324
-56.18467420,-76.06026834
85.53721951,52.51946231
-24.32982390,98.27505120
94.37070934,68.20027179
-74.52461845,70.71205479
-77.27229958,97.78100235
41.46954601,53.95827896
-79.59282831,-19.05564343
73.63791055,-65.64812699
30.41513996,76.95151663
88.62439509,28.87596750
-72.75014615,-83.16292009
-9.86975908,-9.10804202
43.52543611,-88.89380681
12.25853308,-43.64434906
66.59528560,8.20682089
-27.54916886,-28.49374996
10.12704496,40.14620551
77.68749799,72.25464284
-37.40527565,99.95026219
12.87952425,-97.64442570
39.15877985,-66.51430343
98.87332626,35.49262704
2.55243231,72.46061017
31.18414811,1.87788278
-83.91675640,-43.90810790
-14.86528299,3.97676689
20.11752695,-57.23722367
-0.92954269,-95.10803311
64.86913499,75.19448053
43.21096786,11.57942050
23.10094044,-44.90545999
29.42041581,0.55612416
25.19506089,-7.53312314
2.10498068,-19.08152318
-50.62429416,22.79294088
60.58831285,-26.27853737
-67.48284979,-90.05549470
-8.78782655,-25.06044076
-72.06111085,-66.60410375
41.70975646,-85.61172023
-43.22488238,43.59688972
-10.41826165,18.67315156
-51.16823317,53.69393603
-25.73231419,-82.07439155
98.53989787,-30.87063520
17.05913740,87.25339888
-17.95416224,6.68532452
10.32218916,9.16558325
-32.26204743,-70.59345935
66.76670482,-87.53041229
-78.40935974,93.97939492
93.77857797,-32.96253278
41.60898517,-34.64002208
55.66078754,11.71095904
16.92229385,44.84399738
-98.55405757,-60.10108876
12.10493147,91.96618171
-72.88588311,-17.54985371
-82.58590682,-83.30836372
87.47526957,-29.11846676
1.98130710,96.20110289
71.05455712,-93.98123593
49.57057747,31.59830476
98.57556628,-98.54053356
42.73016794,-92.84994004
-34.76174374,41.09678771
-0.70519974,-51.37806164
81.86934218,44.32915957
-22.21875242,44.83101798
-13.17337251,-89.21224936
-17.15459422,-0.62905142
81.69464520,-77.20249069
-25.93106298,85.03120296
-71.10279320,-10.83881325
-29.32487771,18.99693240
-88.20951065,-34.79824041
0.21060268,-72.58875017
53.67006967,-44.94739480
46.74041200,-3.60579486
59.21171575,58.96873284
-44.99746096,92.55867478
20.07135754,47.43219340
14.48544674,-8.65340074
4.45937554,-25.15674288
-92.07840855,-59.57497038
-87.60878883,81.53411324
-69.21764166,11.05317779
-25.42825244,59.43427750
7.07329385,37.30578783
-51.28991664,-53.00612723
68.83962303,-80.19895273
54.52692432,-74.45769727
67.55685560,-50.86194990
37.62495828,-42.06123928
93.59617295,-72.22951854
57.40470258,-38.26106780
73.61277696,0.04981989
65.94894617,-53.16571109
-80.75438165,-17.76540945
-13.90899640,5.55205680
9.38279222,-13.71953930
13.13016189,-38.84556248
36.43186520,19.66643090
-13.54874054,32.77214780
60.23593870,61.67579774
-63.72932462,-36.11861311
89.73758703,-0.21648666
-58.66515356,-7.22197684
-68.09877343,-41.75905881
13.35155770,-1.95633656
-86.52279426,15.20588493
5.24443535,52.05986534
88.56843978,-27.76203928
-24.24625549,-51.11164087
-34.06075670,7.66476620
68.05716347,78.08150923
61.02081361,78.76550519
80.11808755,-36.28703408
-45.74501093,79.59575594
90.60932046,-6.00474456
81.67237348,17.12292153
-41.58892752,22.24776615
