-4.95912752,-33.78854759
44.13213485,52.26763350
-83.38281953,-15.64283727
-89.84258442,-98.28727452
57.65957055,-66.57311688
-69.06536085,-73.35566776
-54.27225638,-50.50345640
64.29105970,-53.87864831
82.06053615,75.13940352
89.01027417,78.10436693
97.09525875,-59.97984100
3.61167915,77.23957938
-22.59961080,-81.90328120
-10.25184850,-19.80567413
-91.92017957,8.03049584
-37.20136885,-51.60675471
-41.25221369,-66.15018228
-91.82239625,-6.44398569
-73.06808805,-80.16842880
79.03642934,48.37042986
-51.17816863,-53.48444645
-23.85036427,-6.15720743
-37.50696936,61.71417991
-40.02965612,-40.81020357
-83.41052147,-1.95509571
3.02386855,16.01410461
67.47373879,68.57165700
26.34243385,-15.76317532
16.52388338,47.24097807
89.99350892,24.09116364
21.46659737,80.48999862
46.52783554,95.75791225
58.01757898,46.33168420
-19.20072113,1.27922123
20.03780904,-9.37856943
79.09027811,-50.12946374
9.31891177,6.60782487
-40.49483002,85.57150366
-62.29941908,8.74711187
60.68352872,67.70488298
83.48631951,86.81739328
-93.05755421,-50.33816113
-64.50485632,36.93672742
4.48826319,-25.45851297
32.91653905,18.98291362
-25.87134548,-82.28644676
-95.47559154,10.81330625
24.57478673,-25.07785205
-66.42243846,-95.03350641
-72.56573377,-95.41756912
-71.83920923,6.91773381
80.23759391,28.48762728
14.98063642,21.01938445
95.89793570,27.89146213
18.49357536,-63.50108304
65.82128249,57.42939125
61.03172457,-90.52419232
75.14902844,56.96708073
-72.55687691,75.94461969
30.27271628,35.06662634
-67.59475230,22.00232845
22.71984031,-37.18946751
15.01790827,34.58949161
-41.66022959,7.46340729
-88.46948399,-62.35728380
-21.97164887,16.59960216
20.90675619,-8.95735503
-82.15890620,-20.87765923
-22.09215502,45.36965507
69.29834976,38.68816845
16.37540930,6.21011398
-85.38046022,-18.11072107
16.74201253,-88.46604839
61.74326464,-43.13435491
-69.41950390,75.09315290
60.09840868,36.31387003
-4.91047678,-72.85549579
-29.30832829,88.76406927
-19.45972463,71.38111604
82.02038526,42.49023590
-29.49571923,-61.32969392
-25.64514139,11.83205944
-95.25211327,93.51516540
93.30158257,31.24604044
61.35567902,60.99147153
66.01464369,94.40753017
-85.88581823,-27.04403731
52.87652107,81.12178745
-91.34025399,43.20677185
-81.98864645,-51.99478299
-2.96083426,-36.44761796
-81.21203970,73.61200146
-20.11014034,59.50317132
-75.47999531,67.86559611
77.31630327,23.68650097
30.79281274,83.42890827
46.26124347,-66.32330467
-98.25100719,10.95483458
-89.30848049,82.27049817
9.87985983,-99.13384775
47.22095188,-51.96082252
-15.69879783,-65.96759676
-36.47107364,65.50313054
32.85904762,-61.24579165
-84.15118277,40.97594077
28.68096387,-82.05683984
78.09308975,63.77529957
29.76278749,-37.55135308
-92.59701785,-57.24732006
-25.80844754,4.59220565
-28.29142926,-51.25838002
-97.58690659,52.72438708
37.38529382,92.11234902
80.19553658,-99.75035739
-24.00136274,-54.14875668
-61.04464635,-4.70631899
-6.32544871,81.15352924
90.15854458,-41.16553784
-97.72295764,44.92628701
59.59978146,-52.34034775
-4.30968992,-99.35536328
48.59099169,26.27917327
24.30553437,-43.36098700
-2.96474068,22.70860653
-44.55543277,-41.93222757
-99.85279180,54.73058059
-16.87101549,80.52340210
46.00896820,-43.00708288
-50.25107790,80.82220793
-94.83118300,-18.75096671
-11.55252034,65.52217244
-36.49779039,-37.57078377
34.98782125,71.64114076
-76.52374631,27.12327199
-22.64029558,-77.36858481
0.48154616,-1.36199701
54.36873236,-34.72008181
75.40062539,64.20312113
-86.50582228,85.86851792
54.31492769,67.09233156
24.70358841,0.87693121
91.99850620,-49.79238521
15.58092109,-96.64863523
40.55586403,-27.41520862
-84.99383321,-69.30946924
56.57938177,-84.59449739
-26.45154604,-88.85215652
77.08559459,96.91387298
-22.20421573,11.68202322
41.01936120,22.17444662
-55.77480067,-9.43980491
67.12572901,-52.05427749
23.04499063,70.00928530
-27.59991765,79.71905740
-42.93001511,56.76957234
64.77420149,-52.10838037
92.31190057,-40.82734949
57.37665714,-3.20861511
-29.60509907,99.23672692
82.61510997,96.80425350
-23.40504946,89.67799729
-97.51893313,-7.48805584
-88.28586597,75.61275069
-85.00607800,19.98154894
-40.00046851,79.04189735
14.43405661,82.47614134
34.40368752,-3.05503776
26.48240194,-30.11265775
-54.55970162,-87.73803906
14.20604663,11.35875423
50.73324447,-56.97893025
-41.15530709,89.40892051
25.10265586,74.06058219
61.75110524,51.39671126
-36.56762263,46.91567440
-55.98561707,87.01778117
-97.88383449,-48.02520042
81.21431376,-58.51890011
38.82849627,98.36134030
-97.31195450,48.28639465
97.38037231,-12.31143530
66.11072003,-29.49762790
64.97430541,88.08899349
63.31923226,20.17302426
42.42942523,-88.88145461
80.20007036,20.66380297
-30.39626748,67.77103431
96.40549371,76.02731153
-22.61414210,84.41017267
37.32517069,-67.36409605
-74.35084644,-47.37261674
-42.10511604,61.92074254
-7.67643248,69.02914255
-83.88690021,-38.63680456
68.14573175,78.92778787
11.77698914,6.52214130
-27.64169923,-83.57325192
-15.93877644,-87.89940824
-61.48451158,93.68974217
-36.67181763,76.30441625
